Chandrapur,Maharashtra (MH),2016,4.7,8.0,5.0,2.0,3.7,1.3,0.8,47,3295,7.0,13.6,33,34,33
Dhar,Madhya Pradesh (MP),2014,6.0,2.9,5.2,2.7,3.8,1.9,0.6,44,2554,5.6,2.4,21,33,46
Dhar,Madhya Pradesh (MP),2015,3.9,5.1,8.9,5.0,4.9,2.0,0.6,52,2857,12.1,19.7,32,27,41
Dhar,Madhya Pradesh (MP),2016,6.0,3.5,8.3,3.2,3.5,1.2,0.8,60,2997,13.9,18.5,29,40,31
Jalandhar,Punjab (PB),2014,6.2,4.0,6.2,2.1,4.3,1.0,0.6,42,2978,10.3,24.8,25,28,47
Jalandhar,Punjab (PB),2015,3.1,5.3,7.1,4.4,3.5,1.6,0.8,36,3361,10.0,9.6,24,30,46
Jalandhar,Punjab (PB),2016,6.2,5.5,6.2,3.8,2.8,1.9,1.0,48,3181,7.5,17.9,39,37,24
Vijayapura,Karnataka (KA),2014,4.2,3.8,4.3,4.5,5.1,1.4,0.8,47,3225,6.1,17.8,35,34,31
Vijayapura,Karnataka (KA),2015,5.4,5.4,5.6,7.0,4.2,1.8,1.0,48,3185,15.7,4.0,39,39,22
Vijayapura,Karnataka (KA),2016,3.8,4.9,8.0,6.0,3.6,1.1,0.5,30,3172,15.9,14.2,23,27,50
Dindigul,Tamil Nadu (TN),2014,3.8,3.1,8.3,4.2,2.7,1.6,0.7,54,2934,6.8,16.1,38,28,34
Dindigul,Tamil Nadu (TN),2015,3.4,4.8,8.5,5.9,5.4,1.3,0.6,33,2531,13.2,5.0,38,40,22
Dindigul,Tamil Nadu (TN),2016,3.7,4.6,6.8,5.7,5.0,1.1,0.7,36,3077,10.4,15.1,40,35,25
Jamnagar,Gujarat (GJ),2014,6.6,2.5,4.6,5.1,2.7,1.2,0.7,39,2577,11.6,15.5,20,33,47
Jamnagar,Gujarat (GJ),2015,3.5,4.0,7.1,6.0,2.7,1.3,0.7,48,2559,16.0,15.3,37,38,25
Jamnagar,Gujarat (GJ),2016,4.5,4.7,5.8,4.4,3.3,1.1,1.0,36,3338,6.6,3.5,33,39,28
Balrampur,Uttar Pradesh (UP),2014,5.6,3.3,7.8,3.4,4.8,1.9,0.9,45,2941,3.1,22.0,26,31,43
Balrampur,Uttar Pradesh (UP),2015,4.5,3.2,4.6,4.7,3.5,1.3,0.7,60,3019,9.6,3.7,34,27,39
Balrampur,Uttar Pradesh (UP),2016,5.4,3.0,6.6,2.1,4.6,1.7,0.6,58,2971,7.4,14.7,25,38,37
Jhunjhunu,Rajasthan (RJ),2014,3.6,4.9,4.3,2.3,3.0,1.8,0.8,32,2995,5.1,3.1,36,32,32
Jhunjhunu,Rajasthan (RJ),2015,4.0,6.6,4.3,6.9,3.4,1.6,1.0,40,2553,4.0,21.0,31,30,39
Jhunjhunu,Rajasthan (RJ),2016,6.1,3.6,5.2,2.7,4.2,1.3,0.5,44,3336,6.8,10.9,25,25,50
Dahod,Gujarat (GJ),2014,3.1,7.7,4.3,2.9,5.4,1.0,0.5,56,2614,15.8,11.0,37,37,26
Dahod,Gujarat (GJ),2015,4.7,6.8,8.7,5.0,5.3,1.6,1.0,44,3013,5.6,17.2,32,37,31
Dahod,Gujarat (GJ),2016,4.5,7.7,4.6,3.0,5.4,1.5,0.8,59,3247,10.1,2.8,37,35,28
Alappuzha,Kerala (KL),2014,6.2,7.0,6.5,3.5,4.4,1.9,1.0,32,3276,5.8,19.1,26,28,46
Alappuzha,Kerala (KL),2015,5.0,5.7,4.9,5.4,4.9,1.2,0.5,40,3427,6.0,11.6,34,39,27
Alappuzha,Kerala (KL),2016,3.4,2.5,6.6,3.2,5.2,2.0,0.9,47,3337,8.0,23.6,38,27,35
Kutch,Gujarat (GJ),2014,3.6,7.0,6.3,3.8,4.2,1.8,0.7,50,2691,9.3,12.9,35,40,25
Kutch,Gujarat (GJ),2015,4.3,6.7,6.4,2.3,4.5,1.4,0.6,31,3264,7.4,8.5,37,39,24
Kutch,Gujarat (GJ),2016,5.4,7.3,8.9,4.1,3.5,1.9,0.5,55,2720,8.6,20.5,23,35,42
Chhindwara,Madhya Pradesh (MP),2014,5.1,6.7,7.4,4.1,3.7,1.6,0.5,44,3267,5.0,24.0,21,25,54
Chhindwara,Madhya Pradesh (MP),2015,3.9,6.6,4.2,7.0,4.4,1.2,0.9,38,2691,11.6,5.6,28,38,34
Chhindwara,Madhya Pradesh (MP),2016,5.1,3.4,5.9,6.8,3.5,1.6,0.9,31,3412,13.1,5.8,38,29,33
Anand,Gujarat (GJ),2014,3.4,3.1,7.4,2.2,2.7,1.3,1.0,59,2772,12.2,21.4,25,26,49
Anand,Gujarat (GJ),2015,6.1,4.6,4.8,4.2,4.6,1.0,0.6,54,2627,7.2,19.6,39,30,31
Anand,Gujarat (GJ),2016,3.9,7.3,5.2,5.4,4.4,1.6,1.0,39,2624,4.1,2.7,26,29,45
Dakshina Kannada,Karnataka (KA),2014,3.7,4.5,5.1,3.6,4.5,1.3,1.0,51,3273,5.8,20.5,21,37,42
Dakshina Kannada,Karnataka (KA),2015,6.6,7.4,5.5,6.7,4.1,1.8,0.7,59,3217,3.9,8.2,40,27,33
Dakshina Kannada,Karnataka (KA),2016,5.5,3.5,5.7,6.5,2.5,1.2,0.8,57,3140,10.5,15.6,30,30,40
Sundargarh,Odisha (OD),2014,7.0,6.9,7.1,3.4,2.7,1.7,0.8,53,3180,3.1,19.0,28,32,40
Sundargarh,Odisha (OD),2015,4.7,7.0,6.8,5.9,4.8,1.2,1.0,44,3412,14.7,10.6,32,30,38
Sundargarh,Odisha (OD),2016,5.3,4.3,8.5,6.1,5.3,1.5,0.7,49,2669,15.1,20.7,20,27,53
Bokaro,Jharkhand (JH),2014,3.3,7.7,6.8,4.3,4.1,1.4,0.9,48,2710,10.3,7.0,29,36,35
Bokaro,Jharkhand (JH),2015,6.4,7.4,5.8,3.4,3.1,1.6,0.6,56,2515,8.7,9.6,39,35,26
Bokaro,Jharkhand (JH),2016,4.5,7.7,8.6,5.6,4.0,1.7,1.0,59,2863,10.7,23.4,27,37,36
Dhule,Maharashtra (MH),2014,6.9,7.1,8.0,5.2,5.3,1.9,0.9,33,2942,11.5,2.7,21,28,51
Dhule,Maharashtra (MH),2015,3.7,6.4,8.1,5.0,2.5,1.9,0.7,39,2524,13.8,8.2,28,27,45
Dhule,Maharashtra (MH),2016,6.9,3.7,7.7,2.9,4.6,2.0,0.7,56,3022,9.3,3.0,36,34,30
Churu,Rajasthan (RJ),2014,5.2,6.7,5.8,6.0,3.0,2.0,0.7,38,2525,6.5,22.7,30,30,40
Churu,Rajasthan (RJ),2015,6.9,4.2,5.1,3.9,5.2,1.1,1.0,58,3288,5.7,6.1,23,29,48
Churu,Rajasthan (RJ),2016,6.4,7.7,4.6,2.8,4.8,1.5,1.0,37,2948,7.6,20.6,35,26,39
Pali,Rajasthan (RJ),2014,3.9,7.8,5.3,4.6,4.9,1.8,0.7,37,2960,9.5,23.9,36,26,38
Pali,Rajasthan (RJ),2015,3.4,3.5,8.9,3.1,4.0,1.3,0.5,37,3465,9.0,5.7,40,27,33
Pali,Rajasthan (RJ),2016,4.9,2.5,7.7,5.2,2.9,1.0,0.5,40,3075,11.2,4.9,20,27,53
Pilibhit,Uttar Pradesh (UP),2014,4.5,3.3,5.1,5.7,4.1,1.3,0.7,36,2618,3.6,16.3,37,37,26
Pilibhit,Uttar Pradesh (UP),2015,5.8,7.7,8.1,5.2,3.7,1.4,0.8,60,3368,10.4,6.6,37,28,35
Pilibhit,Uttar Pradesh (UP),2016,6.0,4.0,7.9,6.0,4.1,1.4,0.9,59,3011,9.8,10.8,23,40,37
Gwalior,Madhya Pradesh (MP),2014,6.5,3.8,6.5,7.0,4.1,1.1,0.9,33,3286,12.6,18.2,28,39,33
Gwalior,Madhya Pradesh (MP),2015,6.2,3.8,4.7,3.0,4.1,1.8,0.8,51,3264,7.1,14.4,27,38,35
Gwalior,Madhya Pradesh (MP),2016,6.5,4.2,6.3,2.6,5.5,1.6,0.5,36,2774,7.8,7.9,29,31,40
Banka,Bihar (BR),2014,4.1,3.5,8.8,3.6,4.5,1.8,0.6,36,3416,6.5,16.0,26,27,47
Banka,Bihar (BR),2015,4.1,5.3,7.9,3.4,2.5,1.1,0.8,43,3394,14.9,2.8,27,37,36
Banka,Bihar (BR),2016,5.5,7.0,5.1,4.0,3.7,1.2,0.7,33,3076,9.8,24.0,22,34,44
Mehsana,Gujarat (GJ),2014,4.9,4.4,5.0,3.7,5.1,1.8,0.8,55,3333,6.8,18.0,20,37,43
Mehsana,Gujarat (GJ),2015,4.7,5.8,5.1,2.3,4.1,2.0,1.0,35,3458,6.2,15.7,38,39,23
Mehsana,Gujarat (GJ),2016,5.4,5.1,4.3,4.8,5.5,1.7,0.9,51,2812,13.3,21.0,22,38,40
Firozpur,Punjab (PB),2014,5.9,3.1,4.5,5.9,3.2,1.8,0.6,31,2667,12.4,20.1,25,37,38
Firozpur,Punjab (PB),2015,4.8,6.0,7.7,2.2,3.3,1.0,0.9,38,2508,6.5,18.7,37,29,34
Firozpur,Punjab (PB),2016,3.3,4.9,4.9,4.6,5.3,1.6,0.7,52,3132,11.2,4.9,27,32,41
Jhansi,Uttar Pradesh (UP),2014,5.1,2.7,5.2,2.7,3.5,1.5,0.7,57,3194,11.2,10.3,21,37,42
Jhansi,Uttar Pradesh (UP),2015,4.8,6.1,7.2,3.3,4.8,1.8,0.6,32,2809,15.5,15.9,22,28,50
Jhansi,Uttar Pradesh (UP),2016,6.3,6.9,5.2,5.9,3.6,1.8,0.5,31,2620,11.4,8.5,24,32,44
Pathankot,Punjab (PB),2014,4.7,4.0,6.6,2.9,3.6,1.0,0.8,38,3434,16.7,22.9,36,38,26
Pathankot,Punjab (PB),2015,3.8,2.9,4.4,6.3,5.3,1.4,0.8,51,2855,10.0,20.3,24,25,51
Pathankot,Punjab (PB),2016,6.9,7.1,5.7,7.0,3.7,1.8,0.7,42,3045,9.8,22.9,37,28,35
Madhepura,Bihar (BR),2014,4.9,4.7,7.0,6.9,3.6,1.0,0.6,50,2603,3.3,16.3,22,31,47
Madhepura,Bihar (BR),2015,3.0,2.7,6.2,4.8,5.4,1.0,0.6,47,2517,12.6,13.7,22,26,52
Madhepura,Bihar (BR),2016,6.8,5.9,5.7,4.5,3.6,1.2,0.5,47,2811,11.1,5.8,36,27,37
Ujjain,Madhya Pradesh (MP),2014,5.2,3.5,4.2,4.4,3.5,1.9,0.6,45,2993,11.9,3.9,26,32,42
Ujjain,Madhya Pradesh (MP),2015,6.1,5.7,7.5,5.7,5.3,1.1,0.6,48,2658,13.1,15.4,28,35,37
Ujjain,Madhya Pradesh (MP),2016,4.3,2.6,4.0,2.7,4.0,1.5,0.9,49,2923,4.5,21.0,20,31,49
Kottayam,Kerala (KL),2014,7.0,6.4,4.4,5.6,4.3,1.9,0.6,31,2697,8.9,18.0,28,40,32
Kottayam,Kerala (KL),2015,7.0,4.5,4.9,6.8,5.4,1.7,1.0,31,3118,9.3,5.6,28,38,34
Kottayam,Kerala (KL),2016,4.7,6.2,7.3,4.6,4.8,1.1,0.6,38,2647,13.4,5.7,20,28,52
Ganganagar,Rajasthan (RJ),2014,3.9,7.7,4.6,3.4,3.6,1.0,0.9,58,2561,3.2,16.6,25,25,50
Ganganagar,Rajasthan (RJ),2015,5.3,3.5,8.4,7.0,5.2,1.2,1.0,33,3451,10.8,17.7,21,26,53
Ganganagar,Rajasthan (RJ),2016,6.8,2.8,5.4,4.3,5.0,1.3,0.8,49,3405,5.4,10.3,33,35,32
Morena,Madhya Pradesh (MP),2014,5.8,3.2,4.1,4.4,3.9,1.5,0.6,54,2528,10.7,17.0,31,32,37
Morena,Madhya Pradesh (MP),2015,5.1,6.5,5.0,6.7,3.5,1.0,0.5,39,2690,10.0,20.0,28,38,34
Morena,Madhya Pradesh (MP),2016,5.3,3.8,6.1,3.7,4.4,1.8,0.5,56,3135,10.1,12.7,27,32,41
Jalna,Maharashtra (MH),2014,7.0,5.9,4.5,3.4,2.7,1.4,0.7,52,2983,5.4,19.8,37,40,23
Jalna,Maharashtra (MH),2015,6.2,5.0,4.4,4.4,5.3,1.3,0.6,43,2939,8.0,7.5,25,31,44
Jalna,Maharashtra (MH),2016,4.9,5.2,4.5,6.8,4.3,1.2,0.6,58,2854,13.8,20.9,32,26,42
Chandauli,Uttar Pradesh (UP),2014,3.9,4.9,5.6,4.5,2.9,1.3,0.8,32,2521,10.6,19.0,20,27,53
Chandauli,Uttar Pradesh (UP),2015,4.3,7.4,4.1,2.7,5.2,1.4,0.5,42,3377,13.0,16.8,26,31,43
Chandauli,Uttar Pradesh (UP),2016,7.0,7.1,5.0,3.8,3.6,1.4,0.9,42,3082,5.5,8.8,36,39,25
Kota,Rajasthan (RJ),2014,3.9,3.0,7.3,5.3,5.0,1.0,0.5,42,2603,12.9,9.5,31,40,29
Kota,Rajasthan (RJ),2015,4.6,7.8,7.3,2.4,2.7,1.0,0.9,41,3012,6.2,23.7,29,31,40
Kota,Rajasthan (RJ),2016,4.3,3.0,7.6,2.5,4.4,1.8,0.7,36,3317,8.9,2.9,22,30,48
Dhubri,Assam (AS),2014,4.0,5.9,7.8,6.4,4.4,1.3,0.7,55,3245,12.5,3.8,33,31,36
Dhubri,Assam (AS),2015,3.6,6.8,8.4,7.0,4.0,1.4,0.8,40,3174,10.9,12.2,37,31,32
Dhubri,Assam (AS),2016,6.0,5.7,5.6,5.4,3.4,1.7,1.0,44,2555,16.1,4.4,27,39,34
Davanagere,Karnataka (KA),2014,6.6,6.2,5.3,2.2,2.6,1.2,1.0,41,3382,11.2,11.9,30,33,37
Davanagere,Karnataka (KA),2015,4.5,7.0,4.6,3.7,2.9,2.0,0.5,52,2950,9.7,15.7,32,35,33
Davanagere,Karnataka (KA),2016,3.3,3.2,5.3,3.3,2.7,1.8,0.8,50,3037,6.5,5.6,32,32,36
Virudhunagar,Tamil Nadu (TN),2014,6.7,4.4,6.6,6.7,5.1,1.4,0.7,57,3125,12.7,24.5,20,30,50
Virudhunagar,Tamil Nadu (TN),2015,5.4,4.5,5.4,4.6,4.5,1.1,0.6,43,2715,3.8,10.4,40,33,27
Virudhunagar,Tamil Nadu (TN),2016,4.7,7.5,6.8,6.3,3.2,1.1,0.7,34,2782,11.4,12.1,39,36,25
Palamu,Jharkhand (JH),2014,6.2,4.1,6.7,5.3,2.8,2.0,0.6,47,2656,9.1,15.2,37,40,23
Palamu,Jharkhand (JH),2015,6.3,5.5,5.2,5.8,3.3,1.7,0.5,48,2897,7.8,5.6,21,31,48
Palamu,Jharkhand (JH),2016,7.0,3.3,8.2,4.8,5.5,1.7,0.5,48,2577,13.7,24.6,28,40,32
Haridwar,Uttarakhand (UK),2014,6.6,4.6,8.5,5.5,5.5,1.1,0.8,43,2794,6.1,14.1,37,31,32
Haridwar,Uttarakhand (UK),2015,5.1,3.1,6.5,2.1,4.2,1.9,0.8,60,3172,8.8,11.8,23,39,38
Haridwar,Uttarakhand (UK),2016,4.3,5.5,6.5,3.1,4.5,1.0,0.6,52,3392,5.6,11.9,22,35,43
Sonitpur,Assam (AS),2014,6.9,5.8,7.9,5.4,3.5,1.1,0.6,55,3286,11.6,12.0,25,34,41
Sonitpur,Assam (AS),2015,6.6,3.1,5.9,3.2,4.0,1.5,0.5,55,3294,13.3,13.6,33,27,40
Sonitpur,Assam (AS),2016,7.0,5.0,7.9,3.5,2.6,1.2,0.6,33,2794,15.3,2.6,37,26,37
Raichur,Karnataka (KA),2014,3.8,4.7,5.0,6.3,5.2,1.2,0.8,48,2528,9.6,22.0,23,37,40
Raichur,Karnataka (KA),2015,5.7,3.2,5.1,6.1,5.5,1.5,0.5,35,3118,7.2,17.5,26,27,47
Raichur,Karnataka (KA),2016,6.4,5.2,4.5,4.6,4.3,1.3,0.8,53,3176,3.5,3.3,26,31,43
Pudukkottai,Tamil Nadu (TN),2014,3.4,4.7,8.3,2.1,4.8,1.6,0.9,30,2959,13.3,2.9,21,33,46
Pudukkottai,Tamil Nadu (TN),2015,4.2,7.4,8.8,5.7,5.5,1.4,1.0,56,3357,12.3,7.1,40,40,20
Pudukkottai,Tamil Nadu (TN),2016,3.4,7.4,5.2,4.6,4.9,2.0,0.5,33,3234,15.3,16.3,24,40,36
Saharsa,Bihar (BR),2014,6.6,3.1,4.6,3.2,3.2,1.8,0.6,41,3180,4.7,8.6,29,32,39
Saharsa,Bihar (BR),2015,3.9,4.6,8.1,2.8,5.3,1.7,0.5,55,2822,3.7,6.8,40,29,31
Saharsa,Bihar (BR),2016,4.4,2.7,6.7,5.0,4.8,1.6,0.6,35,2740,10.5,11.3,37,34,29
Bagalkot,Karnataka (KA),2014,6.7,3.2,4.1,5.5,4.2,1.7,0.5,53,2799,4.1,13.2,29,34,37
Bagalkot,Karnataka (KA),2015,3.6,5.9,6.3,2.3,2.9,1.7,1.0,45,2594,10.4,7.7,32,29,39
Bagalkot,Karnataka (KA),2016,6.7,4.8,5.6,2.4,4.3,1.0,0.8,60,3148,14.1,17.5,35,30,35
Farrukhabad,Uttar Pradesh (UP),2014,4.1,5.7,4.1,4.9,4.0,1.5,0.9,39,3001,3.0,11.6,34,40,26
Farrukhabad,Uttar Pradesh (UP),2015,5.9,4.2,8.3,5.7,3.3,1.1,0.7,44,2758,11.2,4.8,36,38,26
Farrukhabad,Uttar Pradesh (UP),2016,4.3,6.3,9.0,4.5,4.6,1.0,0.5,54,3461,12.7,24.8,25,27,48
Krishnagiri,Tamil Nadu (TN),2014,5.6,4.1,8.5,4.0,3.2,1.8,0.5,52,2943,6.7,19.1,28,25,47
Krishnagiri,Tamil Nadu (TN),2015,6.3,5.6,5.3,6.1,5.3,1.5,0.5,53,3491,15.7,24.0,24,34,42
Krishnagiri,Tamil Nadu (TN),2016,3.0,8.0,5.7,3.4,4.3,1.2,0.8,48,3320,8.0,10.5,35,37,28
Khargone (West Nimar),Madhya Pradesh (MP),2014,5.5,4.6,6.2,3.2,4.0,1.7,0.8,30,3135,14.7,16.7,29,38,33
Khargone (West Nimar),Madhya Pradesh (MP),2015,6.4,5.9,7.8,5.6,4.3,1.3,0.8,54,2682,15.2,12.8,40,30,30
Khargone (West Nimar),Madhya Pradesh (MP),2016,3.0,3.0,7.9,5.7,2.5,1.7,0.8,34,3063,11.9,20.1,30,31,39
Sonbhadra,Uttar Pradesh (UP),2014,4.5,6.6,7.9,2.7,2.7,1.2,1.0,59,3327,14.2,24.1,33,33,34
Sonbhadra,Uttar Pradesh (UP),2015,5.3,3.7,4.0,3.2,3.9,1.9,0.7,55,2675,14.4,13.3,31,40,29
Sonbhadra,Uttar Pradesh (UP),2016,4.0,5.5,4.7,5.2,5.2,1.8,0.9,31,3389,6.4,24.1,35,36,29
Mainpuri,Uttar Pradesh (UP),2014,5.1,6.1,8.7,5.2,2.8,1.3,0.5,35,2646,4.1,11.6,31,25,44
Mainpuri,Uttar Pradesh (UP),2015,5.8,3.1,4.0,4.8,5.4,1.5,0.8,34,2977,12.7,17.0,23,39,38
Mainpuri,Uttar Pradesh (UP),2016,4.3,5.8,7.2,3.1,4.4,1.1,1.0,36,3224,13.7,22.1,38,32,30
Dharwad,Karnataka (KA),2014,3.2,5.1,4.3,6.5,4.7,1.0,0.5,30,2705,12.5,18.9,28,32,40
Dharwad,Karnataka (KA),2015,4.2,6.6,8.5,6.9,5.0,1.4,0.9,46,3446,12.7,13.2,27,34,39
Dharwad,Karnataka (KA),2016,6.5,8.0,4.8,5.9,3.0,1.0,0.5,56,2917,15.8,19.8,28,36,36
Darjeeling,West Bengal (WB),2014,4.2,2.7,8.2,4.3,4.8,2.0,1.0,49,2820,3.7,22.3,28,36,36
Darjeeling,West Bengal (WB),2015,4.2,7.5,8.7,6.4,4.6,1.8,0.6,60,3135,15.5,20.4,31,38,31
Darjeeling,West Bengal (WB),2016,3.5,6.8,4.1,5.8,5.4,1.2,0.9,40,3109,4.3,14.1,33,27,40
Jyotiba Phule Nagar,Uttar Pradesh (UP),2014,4.6,6.8,6.9,2.2,4.3,2.0,0.8,49,3481,15.6,22.5,23,30,47
Jyotiba Phule Nagar,Uttar Pradesh (UP),2015,6.7,4.8,5.3,5.3,3.9,1.2,0.6,40,2834,6.7,17.9,31,27,42
Jyotiba Phule Nagar,Uttar Pradesh (UP),2016,4.1,2.8,8.9,6.9,4.6,1.9,0.9,56,2984,12.8,6.3,27,27,46
Parbhani,Maharashtra (MH),2014,6.7,5.9,8.2,6.7,3.9,1.2,0.8,59,2904,6.2,7.9,27,38,35
Parbhani,Maharashtra (MH),2015,3.7,3.5,7.7,3.2,5.1,1.8,0.7,56,3255,14.8,23.9,24,40,36
Parbhani,Maharashtra (MH),2016,4.5,3.4,6.1,6.6,2.5,1.4,0.8,43,3449,6.7,7.7,34,31,35
Jalore,Rajasthan (RJ),2014,5.0,3.5,6.4,4.1,2.6,1.2,0.5,38,3363,5.7,4.8,21,26,53
Jalore,Rajasthan (RJ),2015,6.0,3.9,8.5,4.4,3.5,1.8,0.7,60,2610,12.3,22.2,29,35,36
Jalore,Rajasthan (RJ),2016,6.8,7.2,4.6,2.6,3.2,1.2,0.8,32,2866,5.5,15.7,22,37,41
Jajpur,Odisha (OD),2014,3.6,5.2,4.0,6.2,2.7,2.0,0.9,60,2849,13.3,8.1,38,29,33
Jajpur,Odisha (OD),2015,3.4,4.2,7.2,2.2,3.3,1.3,1.0,30,2817,13.5,13.8,26,38,36
Jajpur,Odisha (OD),2016,4.8,2.6,5.1,6.0,5.5,1.0,0.8,57,2904,13.7,21.4,27,25,48
Akola,Maharashtra (MH),2014,3.1,2.6,6.9,5.9,2.6,1.9,0.9,49,2836,3.7,11.9,40,34,26
Akola,Maharashtra (MH),2015,5.1,6.2,5.4,4.7,3.8,1.2,1.0,32,2637,10.2,24.3,29,35,36
Akola,Maharashtra (MH),2016,6.4,7.3,7.4,4.3,5.5,1.4,1.0,56,2821,4.0,24.6,22,31,47
Mandya,Karnataka (KA),2014,4.5,6.6,8.2,4.2,4.6,1.3,0.5,51,3403,11.4,3.0,25,36,39
Mandya,Karnataka (KA),2015,4.4,6.7,7.6,5.6,4.0,1.3,0.5,57,2996,9.4,12.1,37,37,26
Mandya,Karnataka (KA),2016,4.7,3.1,6.4,4.6,4.0,1.4,0.7,39,3015,13.4,17.9,40,38,22
Kendujhar (Keonjhar),Odisha (OD),2014,5.9,7.2,7.4,5.3,3.1,1.9,1.0,49,3277,3.7,6.2,24,33,43
Kendujhar (Keonjhar),Odisha (OD),2015,6.3,4.3,5.5,2.3,2.8,1.2,1.0,32,2703,5.9,17.4,27,38,35
Kendujhar (Keonjhar),Odisha (OD),2016,4.4,5.8,7.1,5.9,4.5,1.8,0.8,36,3406,15.6,2.0,22,26,52
Banda,Uttar Pradesh (UP),2014,3.8,3.0,4.0,6.0,3.8,1.5,0.9,53,3017,7.1,14.3,24,31,45
Banda,Uttar Pradesh (UP),2015,3.1,2.6,6.5,2.2,2.7,1.9,0.8,39,3283,13.1,19.6,35,34,31
Banda,Uttar Pradesh (UP),2016,4.6,5.3,5.3,2.7,3.1,1.5,0.7,60,3212,8.4,3.6,38,29,33
Faridabad,Haryana (HR),2014,3.4,7.6,8.1,6.7,5.5,1.0,0.5,40,3481,7.6,24.0,29,38,33
Faridabad,Haryana (HR),2015,3.5,2.5,9.0,5.4,3.0,1.9,0.8,49,2710,16.2,9.9,36,32,32
Faridabad,Haryana (HR),2016,5.7,6.4,7.3,5.3,4.1,1.5,0.8,32,2619,3.1,16.7,28,27,45
Banswara,Rajasthan (RJ),2014,5.4,3.6,7.1,6.3,3.1,1.3,0.7,33,3343,15.6,24.8,36,40,24
Banswara,Rajasthan (RJ),2015,7.0,7.3,4.5,4.3,2.9,1.9,0.9,51,3201,16.6,9.7,26,36,38
Banswara,Rajasthan (RJ),2016,6.8,5.8,9.0,4.1,4.3,1.5,0.7,57,3058,6.7,16.4,29,32,39
Kanpur Dehat (Ramabai Nagar),Uttar Pradesh (UP),2014,6.3,4.5,6.2,4.1,4.9,1.9,0.6,58,3345,13.0,11.0,22,38,40
Kanpur Dehat (Ramabai Nagar),Uttar Pradesh (UP),2015,5.3,5.9,5.1,5.8,5.0,1.6,0.8,31,3301,16.3,19.6,28,27,45
Kanpur Dehat (Ramabai Nagar),Uttar Pradesh (UP),2016,4.6,5.0,4.4,7.0,4.5,1.1,0.9,47,3178,3.9,20.5,32,35,33
Hanumangarh,Rajasthan (RJ),2014,5.9,5.6,7.4,6.3,3.5,1.4,0.9,45,3469,12.8,22.3,21,30,49
Hanumangarh,Rajasthan (RJ),2015,3.9,6.5,4.4,5.8,5.0,1.0,0.5,38,3347,6.7,4.8,33,25,42
Hanumangarh,Rajasthan (RJ),2016,3.3,6.2,5.1,5.3,3.4,1.4,0.9,43,2606,8.1,8.2,28,33,39
Hassan,Karnataka (KA),2014,5.9,5.6,8.7,3.3,5.3,1.9,0.7,49,2607,16.8,5.1,39,27,34
Hassan,Karnataka (KA),2015,6.3,5.3,4.1,2.4,4.1,1.6,0.7,37,3299,4.5,3.2,33,25,42
Hassan,Karnataka (KA),2016,6.2,3.6,8.8,6.1,5.3,1.1,0.7,35,3428,11.9,14.6,27,28,45
Chhatarpur,Madhya Pradesh (MP),2014,5.6,5.8,7.6,6.9,2.6,1.9,0.8,52,3317,9.6,18.4,20,27,53
Chhatarpur,Madhya Pradesh (MP),2015,5.3,4.4,5.8,6.8,3.2,1.1,0.7,51,2550,5.2,16.8,24,31,45
Chhatarpur,Madhya Pradesh (MP),2016,6.3,4.5,8.0,4.7,3.4,1.9,0.5,42,3280,16.0,14.4,30,26,44
Etah,Uttar Pradesh (UP),2014,5.2,7.3,7.9,2.5,3.9,1.8,0.6,37,2972,16.3,6.8,24,29,47
Etah,Uttar Pradesh (UP),2015,6.5,5.3,8.2,2.0,3.3,1.9,1.0,55,2949,6.9,11.3,21,26,53
Etah,Uttar Pradesh (UP),2016,5.3,2.6,6.8,4.8,2.5,1.0,0.7,59,3369,6.3,20.2,21,40,39
Jamui,Bihar (BR),2014,3.0,3.6,9.0,4.9,3.9,1.9,0.9,46,3042,3.4,24.2,32,25,43
Jamui,Bihar (BR),2015,5.2,7.1,7.3,2.3,4.8,1.8,1.0,35,3410,16.4,23.6,21,35,44
Jamui,Bihar (BR),2016,6.8,2.9,8.5,4.1,5.4,1.1,0.5,42,2814,7.2,8.9,37,36,27
Surendranagar,Gujarat (GJ),2014,3.9,3.4,8.5,5.8,3.7,1.1,0.6,31,3273,16.8,13.3,20,40,40
Surendranagar,Gujarat (GJ),2015,6.3,3.8,8.5,6.0,4.7,1.2,0.5,44,3305,16.3,18.0,23,33,44
Surendranagar,Gujarat (GJ),2016,6.6,6.9,4.8,2.4,4.3,1.6,0.7,54,3263,12.2,13.5,33,29,38
Shimoga,Karnataka (KA),2014,6.3,8.0,6.3,2.3,3.6,1.0,0.6,53,2699,3.0,21.1,31,34,35
Shimoga,Karnataka (KA),2015,4.5,6.6,8.8,6.6,2.7,1.7,0.5,38,3418,4.9,24.1,21,40,39
Shimoga,Karnataka (KA),2016,6.0,2.8,5.0,4.6,3.4,1.3,0.5,51,2609,7.2,9.0,34,32,34
Hissar,Haryana (HR),2014,6.3,7.1,8.3,3.9,4.2,1.4,0.5,44,2732,13.7,6.1,35,33,32
Hissar,Haryana (HR),2015,5.9,2.8,8.5,3.6,3.6,1.2,1.0,52,2755,10.3,21.4,29,33,38
Hissar,Haryana (HR),2016,4.4,5.3,7.8,6.5,4.0,1.6,0.5,43,2620,6.1,4.8,27,25,48
Thoothukudi,Tamil Nadu (TN),2014,5.1,4.6,4.7,6.6,3.1,1.3,0.6,33,2762,10.9,9.5,24,30,46
